date,montant,type_transaction,id_client,region,frequence_transaction,souscrit_offre
2032-05-31,616,retrait,145,Yamoussoukro,4,0
2023-08-22,1372,dépôt,28,Bouaké,19,0
2023-12-20,5777,dépôt,82,Bouaké,17,1
2029-02-07,4793,dépôt,97,Yamoussoukro,11,0
2035-09-08,9699,dépôt,7,Bouaké,26,0
2035-05-11,6291,retrait,72,Bouaké,8,1
2030-11-17,2430,dépôt,5,Yamoussoukro,15,0
2038-11-28,2810,dépôt,158,Bouaké,7,0
2030-10-18,6535,paiement,77,Bouaké,20,0
2031-12-19,6803,retrait,57,San-Pédro,15,0
2033-06-23,5131,dépôt,152,Yamoussoukro,28,1
2036-06-21,6227,retrait,164,Abidjan,10,0
2026-05-06,5245,dépôt,40,San-Pédro,9,1
2035-11-03,9425,dépôt,61,Abidjan,16,0
2024-05-24,1444,dépôt,139,Yamoussoukro,4,0
2025-09-24,1108,dépôt,96,San-Pédro,14,1
2038-03-27,7363,paiement,165,Bouaké,2,1
2035-05-09,926,paiement,154,Abidjan,15,1
2042-06-10,803,retrait,101,Bouaké,5,1
2041-12-17,4692,retrait,10,Bouaké,21,0
2035-10-31,7435,retrait,14,Abidjan,25,1
2041-08-04,7051,paiement,28,Bouaké,25,0
2042-11-08,6579,dépôt,144,Abidjan,25,0
2037-07-12,8809,dépôt,19,Abidjan,4,0
2024-06-22,6381,dépôt,103,Abidjan,29,0
2044-07-23,7719,dépôt,164,Abidjan,1,0
2033-08-06,3396,retrait,67,Abidjan,14,1
2037-12-07,7661,paiement,123,Bouaké,19,0
2033-10-21,7992,retrait,157,Abidjan,22,0
2043-03-10,1800,dépôt,90,Abidjan,13,0
2028-01-14,4930,paiement,28,San-Pédro,26,0
2027-08-31,5033,retrait,167,Yamoussoukro,10,1
2041-10-25,5551,retrait,175,Yamoussoukro,21,1
2035-12-22,5147,dépôt,114,San-Pédro,5,0
2041-04-10,1611,dépôt,99,Bouaké,12,1
2044-10-07,1481,retrait,189,Bouaké,20,0
2030-04-07,5684,retrait,178,Bouaké,5,0
2036-07-21,7170,dépôt,21,Abidjan,28,0
2032-05-15,8785,retrait,34,Bouaké,3,0
2031-02-18,7493,retrait,18,Abidjan,8,1
2034-06-16,5424,paiement,94,Abidjan,2,1
2040-04-05,3941,paiement,56,Yamoussoukro,6,1
2028-07-15,2107,paiement,18,San-Pédro,9,0
2043-10-31,7905,paiement,181,Abidjan,28,0
2038-10-18,326,paiement,162,Yamoussoukro,7,1
2025-10-02,9263,paiement,152,Bouaké,14,0
2039-08-21,4114,retrait,168,Yamoussoukro,13,0
2026-08-13,4942,paiement,5,Abidjan,9,0
2038-10-10,5492,retrait,57,Abidjan,1,1
2039-02-17,8002,retrait,44,Bouaké,20,0
2030-07-18,2656,dépôt,71,Abidjan,3,0
2043-06-03,9048,retrait,80,Bouaké,7,0
2024-02-13,8511,retrait,148,Yamoussoukro,14,1
2026-04-12,2490,retrait,127,Abidjan,22,0
2044-07-19,9266,paiement,73,Abidjan,17,0
2044-02-10,4433,paiement,74,Bouaké,25,0
2044-07-29,6511,dépôt,103,Yamoussoukro,13,0
2026-08-16,2668,dépôt,15,Abidjan,11,0
2025-11-22,1471,dépôt,26,Yamoussoukro,12,1
2035-10-14,7718,retrait,178,San-Pédro,1,0
2033-05-27,9292,retrait,134,Bouaké,3,0
2031-04-01,7022,dépôt,151,Yamoussoukro,1,0
2027-07-29,3952,dépôt,175,Abidjan,19,0
2025-07-29,2045,dépôt,112,Yamoussoukro,17,0
2032-01-19,9102,paiement,196,Abidjan,28,0
2042-08-22,7706,paiement,6,Yamoussoukro,2,0
2038-01-13,5677,paiement,141,Yamoussoukro,12,1
2030-08-08,8790,retrait,84,Yamoussoukro,25,0
2024-07-30,6233,retrait,102,Yamoussoukro,27,0
2032-05-11,4998,paiement,33,Bouaké,15,0
2027-10-08,5233,paiement,103,Yamoussoukro,23,0
2027-07-28,2381,retrait,189,San-Pédro,18,0
2037-08-31,2519,paiement,46,San-Pédro,25,0
2031-01-01,1463,paiement,161,Bouaké,27,0
2036-10-25,4919,dépôt,182,Abidjan,19,0
2023-06-27,5105,paiement,5,Abidjan,13,0
2042-10-08,1768,paiement,117,Abidjan,29,0
2027-12-23,7747,dépôt,130,Abidjan,29,0
2041-02-15,8056,dépôt,15,Yamoussoukro,1,0
2027-09-25,5363,dépôt,152,Bouaké,24,0
2039-03-21,9782,dépôt,131,Bouaké,22,0
2038-03-09,6897,dépôt,89,Yamoussoukro,20,0
2033-10-09,3303,paiement,172,Yamoussoukro,24,0
2023-11-25,5627,dépôt,56,San-Pédro,23,1
2029-12-29,220,retrait,40,Yamoussoukro,29,0
2028-10-25,487,paiement,3,San-Pédro,6,0
2038-10-31,2114,retrait,37,Yamoussoukro,19,1
2040-06-25,2077,retrait,78,Abidjan,17,1
2043-02-06,3618,paiement,38,Bouaké,18,0
2030-12-02,3164,paiement,104,San-Pédro,8,0
2039-08-07,2090,paiement,162,Yamoussoukro,7,0
2035-02-04,7671,dépôt,51,Yamoussoukro,7,1
2031-12-02,1866,retrait,36,Abidjan,9,0
2038-07-05,1659,paiement,114,Yamoussoukro,23,0
2033-12-15,2426,paiement,57,Abidjan,20,1
2042-08-11,9872,paiement,106,Yamoussoukro,9,1
2026-07-21,9537,paiement,112,Bouaké,15,0
2035-05-30,3404,retrait,118,San-Pédro,8,0
2035-05-16,3950,dépôt,3,San-Pédro,25,0
2037-03-18,6042,retrait,180,Bouaké,12,0
2041-03-26,919,dépôt,69,Abidjan,20,0
2044-04-29,8539,paiement,23,Yamoussoukro,9,0
2043-12-03,7541,paiement,113,Bouaké,21,1
2023-07-01,3809,paiement,154,Abidjan,9,0
2034-10-06,3509,paiement,106,San-Pédro,9,0
2035-06-02,4513,retrait,156,Yamoussoukro,6,1
2043-05-18,7276,retrait,91,San-Pédro,8,0
2026-07-19,9372,retrait,199,San-Pédro,29,0
2036-07-31,5797,dépôt,32,Yamoussoukro,18,1
2038-12-14,7591,paiement,137,Yamoussoukro,4,0
2025-01-12,4400,paiement,24,Abidjan,1,0
2029-01-17,1633,paiement,18,Bouaké,18,0
2041-08-03,1440,paiement,90,Abidjan,11,1
2026-03-29,6724,dépôt,98,San-Pédro,25,1
2044-11-13,9774,dépôt,44,Yamoussoukro,5,0
2032-04-19,8029,paiement,85,Bouaké,17,0
2031-07-21,7759,retrait,147,Bouaké,17,0
2023-02-11,2376,paiement,60,Bouaké,24,0
2040-08-04,5136,dépôt,55,Bouaké,13,0
2034-12-15,430,paiement,19,Bouaké,19,0
2033-09-15,4930,paiement,32,Bouaké,9,0
2041-10-10,1193,retrait,68,Yamoussoukro,9,1
2023-08-06,1358,dépôt,177,Abidjan,1,0
2023-07-05,1211,retrait,18,San-Pédro,29,1
2031-08-06,1753,retrait,6,San-Pédro,19,0
2037-12-17,2889,paiement,66,Yamoussoukro,22,1
2032-10-07,2197,retrait,161,Yamoussoukro,23,0
2042-02-15,6881,retrait,11,Bouaké,17,0
2035-02-25,4900,dépôt,61,San-Pédro,13,1
2024-12-13,6609,retrait,125,Yamoussoukro,9,0
2026-11-15,1147,paiement,1,Yamoussoukro,22,0
2030-09-03,3175,retrait,145,Bouaké,23,0
2023-03-29,1260,paiement,144,Bouaké,10,0
2039-02-06,8746,dépôt,190,San-Pédro,18,0
2040-12-19,8306,paiement,196,Abidjan,6,0
2042-03-19,455,retrait,107,Bouaké,4,0
2041-02-01,4017,retrait,86,San-Pédro,27,0
2025-10-24,7499,dépôt,192,San-Pédro,27,0
2029-12-25,5974,retrait,96,Abidjan,7,0
2028-10-13,4632,dépôt,69,Yamoussoukro,26,0
2023-09-15,8598,dépôt,187,Abidjan,23,1
2044-05-02,4740,retrait,89,Abidjan,16,0
2031-11-21,6016,retrait,1,San-Pédro,9,0
2044-01-17,7764,paiement,65,Bouaké,9,0
2035-10-16,408,paiement,27,Yamoussoukro,21,0
2033-05-10,8034,retrait,48,San-Pédro,1,1
2024-12-07,602,retrait,58,Bouaké,10,1
2029-09-19,1459,dépôt,91,Bouaké,21,1
2027-07-15,2912,dépôt,153,Yamoussoukro,21,1
2036-04-07,7996,paiement,157,Abidjan,19,0
2039-01-24,9621,retrait,73,San-Pédro,24,0
2032-07-07,701,retrait,81,Abidjan,4,1
2024-06-27,1640,paiement,196,Yamoussoukro,2,0
2029-06-09,5543,dépôt,18,Abidjan,8,1
2030-08-27,476,paiement,103,Bouaké,5,0
2035-11-09,319,retrait,97,Abidjan,20,1
2037-11-27,5605,retrait,151,Yamoussoukro,25,1
2042-04-10,5650,dépôt,119,Bouaké,29,0
2029-04-06,7981,paiement,79,Bouaké,3,0
2025-11-19,6998,paiement,143,Yamoussoukro,13,0
2038-03-25,4312,dépôt,186,Abidjan,12,0
2039-07-29,1547,dépôt,8,Yamoussoukro,25,0
2024-01-17,6244,dépôt,64,Yamoussoukro,22,0
2023-02-26,1010,paiement,147,Abidjan,27,0
2023-03-11,4668,paiement,59,Abidjan,24,0
2031-10-13,9019,paiement,116,Abidjan,26,0
2030-07-14,2664,paiement,166,Yamoussoukro,20,1
2026-11-30,9681,dépôt,114,Yamoussoukro,8,1
2027-03-26,2071,paiement,185,Bouaké,28,0
2026-02-01,8309,retrait,1,Bouaké,29,0
2032-02-03,5687,paiement,193,Abidjan,4,1
2041-02-06,2206,paiement,44,San-Pédro,13,0
2029-10-23,3177,dépôt,9,Yamoussoukro,22,1
2044-04-22,9251,retrait,141,Yamoussoukro,9,0
2031-03-27,3954,dépôt,167,San-Pédro,28,1
2024-03-21,9693,dépôt,123,Abidjan,10,0
2043-09-17,7366,dépôt,58,San-Pédro,10,1
2040-10-29,1930,paiement,47,Yamoussoukro,24,0
2036-05-13,7067,paiement,80,San-Pédro,28,1
2025-03-11,9434,retrait,100,San-Pédro,4,1
2032-09-28,7906,dépôt,145,San-Pédro,26,1
2031-10-12,1859,retrait,91,Abidjan,26,0
2041-03-31,9015,paiement,23,Yamoussoukro,17,0
2043-10-10,7440,dépôt,58,Abidjan,6,0
2029-06-03,7156,paiement,133,Yamoussoukro,26,1
2043-04-04,7121,paiement,133,Abidjan,18,1
2040-09-22,3393,dépôt,65,San-Pédro,1,1
2023-01-20,3028,paiement,86,Bouaké,18,0
2043-03-20,2541,dépôt,66,Abidjan,25,1
2037-08-08,6885,retrait,103,Bouaké,10,0
2040-11-19,7841,retrait,48,San-Pédro,28,1
2027-02-20,325,dépôt,181,Abidjan,4,0
2025-04-08,6006,paiement,50,Yamoussoukro,17,0
2043-05-07,8423,dépôt,154,San-Pédro,8,0
2042-08-02,7760,dépôt,9,Yamoussoukro,2,1
2035-10-17,8919,paiement,40,Bouaké,27,0
2040-11-23,6889,retrait,1,Bouaké,24,0
2024-04-21,5296,dépôt,56,Abidjan,3,0
2038-07-09,8510,retrait,48,Bouaké,17,1
2040-12-30,6010,retrait,2,San-Pédro,11,1
2030-04-30,168,dépôt,6,Bouaké,12,0
2024-04-13,2456,dépôt,179,Bouaké,21,0
2043-04-22,5417,paiement,57,Yamoussoukro,13,1
2023-11-05,2643,retrait,58,Bouaké,25,0
2043-05-04,673,paiement,196,Yamoussoukro,20,1
2031-01-04,2323,paiement,18,Bouaké,10,1
2027-07-09,5977,retrait,42,Abidjan,23,0
2034-03-09,6726,dépôt,69,Abidjan,27,0
2037-07-31,5930,dépôt,36,Yamoussoukro,20,0
2037-11-11,3316,paiement,66,Abidjan,13,0
2028-05-20,9124,paiement,141,Yamoussoukro,28,1
2039-01-02,7741,dépôt,2,Bouaké,15,0
2038-10-23,7341,dépôt,20,San-Pédro,13,0
2042-12-09,1403,dépôt,159,Abidjan,26,0
2039-07-20,5361,dépôt,20,Abidjan,7,0
2035-09-01,529,retrait,85,Abidjan,15,0
2023-03-22,8617,dépôt,50,San-Pédro,15,0
2028-11-02,4858,dépôt,13,Abidjan,29,1
2024-10-03,3488,dépôt,21,Abidjan,16,0
2030-12-04,9733,retrait,32,Bouaké,23,1
2029-09-02,8634,dépôt,89,Yamoussoukro,1,0
2033-08-25,6729,paiement,160,San-Pédro,12,0
2033-01-14,4420,paiement,61,Bouaké,23,0
2027-02-18,6475,retrait,158,Abidjan,26,0
2044-02-26,7295,retrait,100,San-Pédro,23,0
2026-03-14,5005,dépôt,138,San-Pédro,4,0
2034-06-30,6158,paiement,11,San-Pédro,14,0
2026-11-06,3795,paiement,15,San-Pédro,10,1
2035-12-15,838,dépôt,21,San-Pédro,12,0
2029-01-30,7965,paiement,105,Abidjan,4,0
2031-02-21,6722,paiement,98,San-Pédro,22,0
2039-06-28,4052,dépôt,160,Bouaké,9,0
2036-06-28,1049,retrait,175,Yamoussoukro,6,0
2041-04-19,1921,paiement,102,Abidjan,26,0
2037-02-08,6479,retrait,37,San-Pédro,17,1
2023-04-29,7613,paiement,99,San-Pédro,19,0
2031-08-12,8598,dépôt,81,Abidjan,9,0
2031-04-14,6391,retrait,185,Abidjan,1,1
2035-10-13,505,paiement,1,San-Pédro,22,0
2039-03-31,7358,retrait,53,Abidjan,13,0
2035-08-26,9954,paiement,23,Abidjan,17,0
2034-04-03,8959,retrait,108,Bouaké,13,0
2036-07-06,282,paiement,80,San-Pédro,1,0
2034-09-07,5108,retrait,20,Abidjan,17,1
2035-05-24,6919,dépôt,18,Yamoussoukro,20,1
2033-05-12,3372,dépôt,116,Bouaké,2,0
2044-06-07,2151,paiement,189,San-Pédro,14,1
2044-01-18,8223,retrait,66,San-Pédro,20,1
2027-09-26,5291,retrait,157,Bouaké,29,0
2030-04-18,9382,dépôt,139,Yamoussoukro,3,1
2028-09-29,8586,retrait,3,Bouaké,27,1
2030-11-24,5910,dépôt,116,Abidjan,17,0
2031-03-11,9639,retrait,34,San-Pédro,4,1
2040-04-15,1744,paiement,24,San-Pédro,26,1
2043-10-21,4146,dépôt,130,San-Pédro,23,1
2030-01-16,3542,paiement,52,Yamoussoukro,24,0
2044-03-28,187,dépôt,119,San-Pédro,19,0
2025-11-23,8126,retrait,196,Bouaké,7,0
2033-06-02,4616,paiement,167,Bouaké,2,1
2038-12-21,4941,paiement,171,Yamoussoukro,25,1
2038-06-05,8416,retrait,141,Bouaké,18,0
2040-02-06,2718,paiement,165,Abidjan,5,1
2044-08-17,2952,dépôt,129,Abidjan,25,0
2039-01-28,6384,dépôt,2,Yamoussoukro,28,0
2032-01-26,6121,dépôt,31,Bouaké,28,1
2029-10-07,5717,paiement,59,Abidjan,26,0
2036-11-28,3158,paiement,79,Yamoussoukro,26,0
2033-12-18,1791,dépôt,99,San-Pédro,21,0
2033-11-29,6857,retrait,172,Abidjan,18,0
2044-11-12,329,dépôt,51,Abidjan,21,0
2040-07-10,957,retrait,22,San-Pédro,25,0
2043-06-24,7457,retrait,40,San-Pédro,28,0
2025-02-12,8562,paiement,83,San-Pédro,18,0
2044-11-18,4983,paiement,41,San-Pédro,7,0
2041-07-20,1191,dépôt,195,Abidjan,7,1
2042-11-05,936,retrait,193,Yamoussoukro,25,1
2033-09-06,8376,paiement,124,Abidjan,23,0
2023-02-20,3567,dépôt,3,San-Pédro,15,0
2038-01-21,9042,paiement,39,Yamoussoukro,19,1
2025-01-03,6250,dépôt,71,Bouaké,21,1
2023-09-03,1527,retrait,157,Yamoussoukro,2,1
2039-01-07,6213,retrait,22,Abidjan,14,1
2023-06-29,4313,dépôt,23,Abidjan,1,0
2042-04-03,8888,dépôt,127,Yamoussoukro,6,1
2023-01-18,4017,retrait,78,Yamoussoukro,18,0
2028-12-22,5143,paiement,65,Yamoussoukro,17,0
2039-03-28,9441,retrait,8,Bouaké,17,0
2033-10-02,1967,retrait,183,San-Pédro,28,0
2044-05-18,3197,paiement,58,San-Pédro,8,0
2040-01-08,3214,dépôt,17,San-Pédro,14,1
2034-09-10,5284,retrait,67,Abidjan,4,1
2044-09-22,5911,retrait,143,Abidjan,13,0
2035-08-14,3341,paiement,57,Yamoussoukro,10,0
2031-01-18,4833,paiement,94,Yamoussoukro,14,1
2034-11-15,287,dépôt,175,San-Pédro,16,0
2033-01-06,5029,paiement,175,Yamoussoukro,29,1
2026-10-05,4079,paiement,11,Abidjan,26,1
2025-12-23,9460,retrait,83,Bouaké,11,0
2023-11-18,4153,paiement,130,Yamoussoukro,23,1
2028-10-28,6650,paiement,46,Abidjan,28,0
2035-10-05,9262,retrait,65,San-Pédro,26,0
2027-01-27,3798,retrait,27,Bouaké,10,0
2034-12-17,6739,retrait,31,Bouaké,2,0
2036-05-03,7943,retrait,156,Yamoussoukro,11,0
2036-12-13,3651,retrait,6,Yamoussoukro,6,0
2041-09-08,3966,retrait,168,Yamoussoukro,17,1
2025-08-23,9617,retrait,27,Bouaké,19,1
2044-07-22,4115,paiement,182,Yamoussoukro,2,0
2042-07-15,3007,dépôt,86,Bouaké,1,0
2039-07-13,9012,paiement,160,San-Pédro,10,0
2039-08-16,1514,retrait,77,San-Pédro,22,1
2027-07-24,2209,paiement,75,Yamoussoukro,7,0
2035-05-17,8738,retrait,27,Bouaké,22,0
2027-11-29,7973,dépôt,146,Bouaké,25,0
2036-10-17,1004,retrait,135,San-Pédro,28,0
2037-12-26,4627,paiement,40,Yamoussoukro,2,0
2034-01-14,6862,paiement,120,Bouaké,25,0
2034-10-26,6852,retrait,59,Yamoussoukro,9,0
2044-03-01,403,retrait,32,Abidjan,26,1
2040-06-12,7147,dépôt,83,San-Pédro,1,1
2038-06-20,1069,dépôt,78,Abidjan,27,0
2028-12-21,5956,paiement,85,San-Pédro,14,1
2038-11-04,9185,paiement,47,Bouaké,16,0
2044-08-16,6064,dépôt,161,Bouaké,8,0
2036-02-18,7746,dépôt,88,Yamoussoukro,25,0
2035-03-08,1635,paiement,194,Yamoussoukro,4,1
2038-12-09,5351,paiement,99,San-Pédro,28,0
2037-10-14,8933,dépôt,8,Abidjan,23,0
2029-11-27,6757,retrait,11,Abidjan,28,0
2037-05-20,6216,paiement,117,Abidjan,6,0
2037-01-24,175,dépôt,72,Bouaké,18,0
2034-01-07,468,dépôt,178,Bouaké,22,0
2026-03-18,9735,paiement,160,San-Pédro,24,1
2040-07-28,2911,dépôt,38,Yamoussoukro,6,0
2032-06-20,3658,paiement,61,San-Pédro,27,0
2041-04-06,6412,dépôt,129,Abidjan,16,0
2031-01-16,3711,paiement,73,Abidjan,27,0
2024-03-11,6580,paiement,121,Yamoussoukro,4,1
2032-08-14,7438,paiement,174,Bouaké,28,0
2027-01-29,7834,retrait,92,Bouaké,27,0
2032-07-02,8097,retrait,190,Yamoussoukro,16,1
2036-06-29,9718,dépôt,144,San-Pédro,5,0
2038-07-03,9859,dépôt,49,San-Pédro,12,0
2027-04-07,6357,paiement,95,Yamoussoukro,28,0
2025-09-21,1676,dépôt,99,Abidjan,28,1
2025-05-08,2965,dépôt,177,San-Pédro,20,0
2030-07-21,1200,dépôt,71,Abidjan,11,0
2027-03-14,4432,paiement,156,San-Pédro,21,1
2033-12-31,2120,paiement,14,Bouaké,10,1
2032-03-01,9897,paiement,138,Bouaké,15,0
2031-11-06,1131,dépôt,10,Abidjan,27,1
2036-12-21,7326,retrait,77,Abidjan,27,0
2041-07-06,4767,retrait,36,Yamoussoukro,24,1
2038-01-16,2882,retrait,167,Bouaké,16,0
2043-07-18,2879,retrait,33,Bouaké,21,0
2032-05-30,1530,dépôt,199,San-Pédro,26,0
2024-05-01,6871,paiement,198,Yamoussoukro,16,0
2031-06-23,7046,paiement,115,Abidjan,12,0
2023-07-19,654,retrait,30,Abidjan,20,0
2040-03-07,3344,dépôt,165,Bouaké,11,0
2028-08-19,6349,retrait,155,San-Pédro,22,1
2038-06-06,1848,paiement,140,Yamoussoukro,26,0
2044-05-26,5912,dépôt,123,Yamoussoukro,19,1
2029-09-24,1536,dépôt,42,Yamoussoukro,17,0
2025-09-09,9452,dépôt,199,San-Pédro,11,0
2043-12-26,7772,dépôt,167,Yamoussoukro,18,1
2032-05-27,4141,paiement,125,Bouaké,16,0
2043-09-13,4553,paiement,35,Bouaké,5,0
2030-02-05,9953,dépôt,9,Abidjan,8,0
2037-12-24,6959,dépôt,51,Yamoussoukro,8,0
2037-02-18,8416,retrait,21,San-Pédro,17,0
2034-12-04,2009,paiement,81,Yamoussoukro,7,0
2036-11-29,6696,dépôt,20,Abidjan,27,0
2040-11-22,155,retrait,84,Abidjan,14,1
2040-08-07,6512,retrait,124,Bouaké,21,1
2029-02-04,4430,paiement,59,Abidjan,25,0
2034-03-04,6483,dépôt,27,Abidjan,18,1
2036-08-17,1450,paiement,191,Yamoussoukro,5,1
2027-02-10,5413,dépôt,140,Abidjan,21,0
2024-12-12,2854,paiement,15,Bouaké,27,0
2023-12-21,6573,dépôt,45,Abidjan,12,1
2030-08-28,7711,paiement,8,Abidjan,5,0
2034-02-11,1267,dépôt,1,Bouaké,12,1
2023-02-18,2787,retrait,111,Abidjan,26,0
2031-04-21,6380,dépôt,71,Yamoussoukro,11,0
2024-10-04,4303,dépôt,108,Yamoussoukro,5,0
2034-04-19,1775,paiement,167,Yamoussoukro,8,0
2041-08-12,3435,paiement,11,Bouaké,3,1
2023-06-26,7175,retrait,141,San-Pédro,3,0
2028-02-15,8346,dépôt,13,Abidjan,20,0
2029-05-05,9011,retrait,196,Bouaké,26,0
2025-02-25,3853,dépôt,178,Bouaké,27,0
2036-02-15,4875,dépôt,2,San-Pédro,7,0
2031-11-29,6081,dépôt,84,Abidjan,4,0
2043-07-03,6538,paiement,118,San-Pédro,10,0
2027-12-09,9837,dépôt,83,Abidjan,8,0
2034-06-28,4519,retrait,33,San-Pédro,2,1
2034-07-18,9500,paiement,1,Bouaké,6,0
2025-07-21,8970,dépôt,93,San-Pédro,23,0
2023-04-02,119,paiement,104,Bouaké,3,1
2026-07-26,2029,dépôt,180,Bouaké,14,0
2028-08-25,9691,retrait,139,Abidjan,9,0
2026-11-01,107,paiement,109,San-Pédro,16,0
2039-01-19,2416,retrait,131,Yamoussoukro,22,0
2044-01-12,2841,retrait,165,Yamoussoukro,28,0
2038-12-26,8228,dépôt,150,San-Pédro,16,0
2024-06-14,8463,paiement,18,Abidjan,19,1
2032-10-11,9164,paiement,152,San-Pédro,25,1
2040-12-09,1079,retrait,113,Bouaké,9,0
2036-07-24,2573,paiement,120,Bouaké,6,0
2028-04-24,2420,dépôt,184,Yamoussoukro,3,0
2031-10-05,4980,dépôt,123,San-Pédro,10,0
2037-10-25,2665,dépôt,150,Bouaké,13,0
2033-12-06,8115,retrait,169,Yamoussoukro,10,0
2023-04-17,8955,retrait,27,Abidjan,19,0
2038-07-27,613,dépôt,113,Yamoussoukro,17,0
2032-11-01,5913,paiement,167,Abidjan,23,0
2030-12-28,7173,retrait,29,Abidjan,6,1
2038-10-02,9153,retrait,120,Abidjan,1,0
2032-04-27,5657,dépôt,173,San-Pédro,5,0
2023-05-12,5408,paiement,120,Bouaké,1,0
2039-10-25,6138,paiement,185,Yamoussoukro,19,0
2027-09-23,9183,retrait,115,Abidjan,11,0
2042-12-26,7232,retrait,1,Bouaké,13,0
2031-07-30,3738,dépôt,166,Abidjan,6,0
2040-03-02,7748,retrait,81,Yamoussoukro,27,0
2035-04-17,2208,dépôt,76,Bouaké,8,0
2031-07-24,5463,dépôt,135,Abidjan,7,0
2039-12-10,3649,paiement,132,Abidjan,29,1
2037-03-13,1565,paiement,119,Bouaké,4,0
2042-10-09,3742,retrait,36,Bouaké,5,0
2029-08-15,758,dépôt,106,San-Pédro,2,0
2027-06-06,5862,dépôt,199,Abidjan,1,1
2026-11-13,4862,paiement,2,Yamoussoukro,4,1
2037-12-13,3724,dépôt,195,Yamoussoukro,25,0
2043-06-08,5343,dépôt,112,Bouaké,23,0
2044-06-25,7722,retrait,47,Abidjan,2,0
2037-04-28,2164,paiement,59,Bouaké,18,1
2030-06-15,8973,paiement,174,San-Pédro,25,0
2024-11-25,9883,dépôt,3,Yamoussoukro,7,0
2039-04-29,5973,retrait,183,Yamoussoukro,14,0
2029-10-24,9296,dépôt,38,Bouaké,18,0
2038-01-30,6150,retrait,117,Yamoussoukro,14,1
2026-01-08,3417,paiement,185,Bouaké,20,0
2023-06-17,8093,dépôt,150,Yamoussoukro,29,0
2023-04-04,3966,retrait,134,San-Pédro,24,1
2024-01-03,3012,paiement,126,Yamoussoukro,29,0
2032-03-06,750,retrait,186,Yamoussoukro,26,0
2041-04-23,3337,retrait,126,Yamoussoukro,24,0
2040-09-13,8232,retrait,108,Yamoussoukro,28,0
2043-02-19,4401,dépôt,86,San-Pédro,10,1
2025-04-15,5545,paiement,181,Yamoussoukro,1,0
2038-03-05,4904,retrait,3,San-Pédro,11,0
2039-11-18,2263,dépôt,137,Yamoussoukro,10,0
2041-10-07,9284,paiement,108,San-Pédro,8,0
2032-02-16,3679,paiement,107,Bouaké,21,0
2039-03-19,7702,paiement,116,Bouaké,19,1
2040-09-03,5445,dépôt,22,San-Pédro,11,0
2036-01-06,9286,dépôt,120,Abidjan,2,0
2041-10-02,1573,retrait,107,Yamoussoukro,14,1
2042-04-20,6835,retrait,5,San-Pédro,3,1
2037-05-14,5126,paiement,127,Bouaké,22,0
2043-04-29,8468,dépôt,19,Abidjan,21,1
2028-02-24,3178,paiement,76,Yamoussoukro,1,0
2037-03-23,565,retrait,7,Abidjan,9,0
2030-05-30,4120,retrait,186,Bouaké,15,1
2038-03-11,3422,retrait,26,Yamoussoukro,8,0
2035-10-01,7218,dépôt,26,Bouaké,1,0
2029-08-17,1457,dépôt,85,Abidjan,16,0
2039-02-08,5266,retrait,120,Bouaké,3,0
2030-03-04,4105,dépôt,178,Abidjan,29,0
2035-01-22,8280,dépôt,86,Yamoussoukro,1,0
2028-03-30,7436,retrait,198,Abidjan,11,0
2041-02-26,9458,paiement,117,Yamoussoukro,18,0
2035-03-09,1168,retrait,98,Abidjan,2,0
2037-06-02,7798,retrait,189,Bouaké,4,0
2037-11-23,3109,dépôt,158,Bouaké,12,1
2027-09-27,1807,retrait,104,San-Pédro,16,0
2024-05-26,166,paiement,43,Yamoussoukro,14,0
2025-02-28,4697,dépôt,191,Abidjan,26,0
2039-11-14,9458,retrait,187,San-Pédro,8,0
2044-04-07,2841,paiement,53,Bouaké,1,0
2044-11-07,9706,paiement,73,Yamoussoukro,26,1
2028-03-31,7398,paiement,84,San-Pédro,9,0
2027-07-02,948,dépôt,127,Bouaké,19,0
2043-10-12,6350,paiement,133,Bouaké,15,0
2031-01-27,2318,retrait,79,Yamoussoukro,21,0
2034-06-27,1142,paiement,162,Bouaké,3,0
2041-11-07,6234,dépôt,76,Bouaké,23,0
2030-07-27,4983,retrait,129,San-Pédro,15,0
2041-03-28,415,retrait,74,San-Pédro,27,0
2030-03-29,3750,dépôt,60,San-Pédro,25,1
2039-08-04,9063,paiement,178,Abidjan,27,1
2027-04-09,7134,dépôt,53,Yamoussoukro,25,0
2037-06-21,2933,dépôt,151,Bouaké,24,0
2031-11-20,8315,paiement,132,Yamoussoukro,19,1
2036-08-10,3575,dépôt,117,Bouaké,17,1
2042-04-21,2317,dépôt,172,Abidjan,1,0
2039-06-09,2932,retrait,179,Bouaké,18,0
2037-01-08,7373,paiement,65,Bouaké,16,1
2033-06-13,2679,dépôt,42,San-Pédro,29,0
2038-12-05,3970,dépôt,79,San-Pédro,13,0
2030-05-16,7458,retrait,14,Yamoussoukro,2,0
2041-11-06,5344,retrait,96,San-Pédro,5,1
2038-12-04,5479,dépôt,88,San-Pédro,26,0
2034-12-11,4415,retrait,150,Yamoussoukro,23,1
2041-07-16,6849,dépôt,53,Bouaké,12,1
2044-05-20,7382,paiement,124,Abidjan,4,0
2040-07-19,568,dépôt,35,San-Pédro,21,0
2038-07-15,8036,retrait,158,Yamoussoukro,2,0
2028-02-27,6792,retrait,67,Yamoussoukro,1,0
